weight,key,mean_auc_PRIME,mean_auc01_PRIME,pval_icore_PRIME,pval_pep_PRIME
KL-Mask,blsm_mut_score-ratio_rank_squared-foreignness_score-Total_Gene_TPM,0.6759597551080374,0.576287369538235,100,100
KL,aliphatic_index-boman-hydrophobicity-isoelectric_point-blsm_mut_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6259161248122603,0.5202883026226807,100,100
Inv-KL,hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6286259177193285,0.526054478838638,100,100
None,aliphatic_index-isoelectric_point-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned,0.638843733839705,0.5484449571849437,100,100
Inv-KL-Mask,aliphatic_index-boman-isoelectric_point-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.627866464433547,0.5215394343464937,100,100
Inv-KL,aliphatic_index-isoelectric_point-foreignness_score-Total_Gene_TPM,0.6015778163007213,0.5387062476702514,100,100
Inv-KL-Mask,aliphatic_index-hydrophobicity-dissimilarity_score-ratio_rank,0.6533883661696627,0.5293829029122847,100,100
KL-Mask,aliphatic_index-boman-dissimilarity_score-blsm_mut_score-Total_Gene_TPM,0.6380724424552328,0.5279235837312323,100,100
None,only_rank,0.6470871235290154,0.5471914273123258,100,100
None,aliphatic_index-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-foreignness_score,0.6538746997019252,0.5463804121143155,100,100
None,aliphatic_index-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6493150505394871,0.5482558304359039,100,100
None,boman-hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank-foreignness_score,0.6420820281656141,0.5326039642267256,100,100
KL,isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-Total_Gene_TPM,0.6564913136593312,0.559608920028706,100,100
Inv-KL,aliphatic_index-boman-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6076037805494326,0.5220820682763757,100,100
Inv-KL,boman-blsm_mut_score,0.6116010706945472,0.5067573939155561,100,100
KL-Mask,aliphatic_index-boman-hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6428911548247438,0.532831313540949,100,100
None,hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-Total_Gene_TPM,0.6514427526018632,0.5273424128852023,100,100
KL,aliphatic_index-boman-isoelectric_point-ratio_rank_squared,0.6282786425349726,0.5309279501809153,100,100
KL,boman-dissimilarity_score-ratio_rank-foreignness_score,0.6361176140154613,0.5346576644652749,100,100
Inv-KL,aliphatic_index-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.604941607158957,0.5460199789487876,100,100
KL-Mask,aliphatic_index-boman-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6404350202056935,0.5405667775382003,100,100
Inv-KL,aliphatic_index-boman,0.6000982631477004,0.5143752198513151,100,100
KL,boman-hydrophobicity-isoelectric_point-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.6263327826554002,0.5263509994334115,100,100
None,boman-isoelectric_point-dissimilarity_score-ratio_rank-Total_Gene_TPM,0.642226277568616,0.536541763821271,100,100
KL-Mask,boman-hydrophobicity-isoelectric_point-blsm_mut_score,0.6406890539263177,0.5230999343721714,100,100
None,isoelectric_point-blsm_mut_score-foreignness_score,0.6586959740584459,0.552489524047095,100,100
Inv-KL,aliphatic_index-boman-hydrophobicity-dissimilarity_score,0.625051248827615,0.5167903471671927,100,100
Inv-KL,aliphatic_index-boman-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.6291328583902599,0.5261774251848521,100,100
None,aliphatic_index-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.6491536414419037,0.5444960194865285,100,100
KL-Mask,aliphatic_index-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6551507918368368,0.5344849615338974,100,100
Inv-KL-Mask,boman-hydrophobicity-blsm_mut_score-foreignness_score,0.6426734435593631,0.5077559125752978,100,100
KL-Mask,aliphatic_index-boman-isoelectric_point-ratio_rank,0.6271881825715608,0.5284198930523925,100,100
Inv-KL-Mask,aliphatic_index-boman-isoelectric_point-ratio_rank,0.6220549135173421,0.5240565810044902,100,100
KL,aliphatic_index-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6388759669987468,0.5447029732965135,100,100
None,boman-blsm_mut_score-foreignness_score,0.6456374339268854,0.5301591550889991,100,100
KL-Mask,aliphatic_index-isoelectric_point-blsm_mut_score-EL_rank_wt_aligned-foreignness_score,0.6523187169554856,0.5395829125442594,100,100
None,aliphatic_index-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-Total_Gene_TPM,0.6456694684214372,0.537101752434583,100,100
KL,boman-EL_rank_wt_aligned-foreignness_score,0.6201774907586041,0.5275645069232079,100,100
None,boman-hydrophobicity-isoelectric_point-Total_Gene_TPM,0.6344962668599016,0.5231006508456848,100,100
KL-Mask,hydrophobicity-isoelectric_point-dissimilarity_score-EL_rank_wt_aligned-foreignness_score,0.64771660286267,0.5336765091686788,100,100
KL,boman-hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.6375636989850736,0.5322135351077877,100,100
KL-Mask,boman-isoelectric_point-EL_rank_wt_aligned-Total_Gene_TPM,0.6258543399810779,0.5345227614741316,100,100
KL-Mask,aliphatic_index-isoelectric_point-blsm_mut_score-ratio_rank-foreignness_score,0.659164675210664,0.5432014155968766,100,100
KL-Mask,ratio_rank_squared-foreignness_score-Total_Gene_TPM,0.6676206829788528,0.5769443093568952,100,100
None,aliphatic_index-isoelectric_point-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6443057140013512,0.5484778790930313,100,100
KL-Mask,EL_rank_wt_aligned-foreignness_score,0.6558718597096126,0.5592364636553899,100,100
KL,aliphatic_index-hydrophobicity-isoelectric_point-dissimilarity_score-Total_Gene_TPM,0.6344756331284787,0.5167369993535771,100,100
Inv-KL,boman-dissimilarity_score-blsm_mut_score-ratio_rank_squared-Total_Gene_TPM,0.6391570199092482,0.5218814753283157,100,100
Inv-KL,aliphatic_index-boman-isoelectric_point-dissimilarity_score-Total_Gene_TPM,0.6177261794438356,0.5185371177125405,100,100
None,aliphatic_index-hydrophobicity-foreignness_score,0.6344839582982706,0.5298446973477575,100,100
KL-Mask,dissimilarity_score-blsm_mut_score-ratio_rank-Total_Gene_TPM,0.6767440785775826,0.5765529070699402,100,100
None,aliphatic_index-boman-isoelectric_point-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-Total_Gene_TPM,0.6365176407525305,0.5330223382815329,100,100
Inv-KL,boman-hydrophobicity-isoelectric_point-blsm_mut_score-EL_rank_wt_aligned-Total_Gene_TPM,0.616057696411934,0.5144053170681746,100,100
KL-Mask,aliphatic_index-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank,0.6564893819074907,0.537762961715872,100,100
Inv-KL,aliphatic_index-hydrophobicity-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-foreignness_score,0.6193830257013726,0.525158682725604,100,100
Inv-KL,aliphatic_index-hydrophobicity-ratio_rank_squared-foreignness_score,0.6061697611057553,0.5272956380971995,100,100
KL-Mask,boman-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-Total_Gene_TPM,0.6394117491141827,0.5391205028582741,100,100
Inv-KL,aliphatic_index-boman-hydrophobicity-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6080345946337175,0.5173010964697029,100,100
Inv-KL-Mask,boman-isoelectric_point-dissimilarity_score-EL_rank_wt_aligned,0.6484121344155339,0.5201030933797239,100,100
Inv-KL,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-foreignness_score,0.6174381744816376,0.5169142115657435,100,100
Inv-KL-Mask,aliphatic_index-hydrophobicity-isoelectric_point-dissimilarity_score,0.647460863154309,0.5288006555182293,100,100
KL-Mask,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank_squared-foreignness_score,0.6485129961770755,0.536813069389239,100,100
Inv-KL,aliphatic_index-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-foreignness_score-Total_Gene_TPM,0.6119936498725346,0.522957348391449,100,100
KL-Mask,boman-isoelectric_point-dissimilarity_score-ratio_rank-Total_Gene_TPM,0.6375828353210554,0.5347225168426863,100,100
None,isoelectric_point-dissimilarity_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6498032671717295,0.556674164648001,100,100
Inv-KL-Mask,aliphatic_index-boman-isoelectric_point-foreignness_score,0.6182963391410847,0.5212049084859839,100,100
None,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank-EL_rank_wt_aligned,0.6408356618317861,0.5422502189012687,100,100
None,aliphatic_index-boman-isoelectric_point-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.624788401086269,0.5318459961674122,100,100
Inv-KL-Mask,aliphatic_index-hydrophobicity-blsm_mut_score-ratio_rank-foreignness_score-Total_Gene_TPM,0.6353140450618376,0.5206149151771301,100,100
Inv-KL-Mask,aliphatic_index-isoelectric_point-foreignness_score-Total_Gene_TPM,0.6151763529355755,0.5344468190975934,100,100
KL-Mask,hydrophobicity-isoelectric_point-ratio_rank-Total_Gene_TPM,0.6510682284575028,0.5366148301370615,100,100
KL,aliphatic_index-boman-ratio_rank_squared,0.6313451884849594,0.527030175674583,100,100
KL,aliphatic_index-foreignness_score,0.6243526599814415,0.5247351484937595,100,100
KL,aliphatic_index-hydrophobicity-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.6378288314431728,0.5266686822674798,100,100
KL,dissimilarity_score-ratio_rank-EL_rank_wt_aligned,0.6513317167392241,0.5580999485178392,100,100
KL-Mask,aliphatic_index-boman-blsm_mut_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6345312678553849,0.5270228506790341,100,100
Inv-KL-Mask,aliphatic_index-hydrophobicity-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.6353776909837605,0.5241996745510706,100,100
KL-Mask,hydrophobicity-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6495351168963566,0.5396624727326647,100,100
Inv-KL-Mask,aliphatic_index-boman-dissimilarity_score-ratio_rank-EL_rank_wt_aligned,0.6510802234601089,0.5286389307327769,100,100
Inv-KL,aliphatic_index-hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.6268777036369951,0.5329877110299114,100,100
Inv-KL,dissimilarity_score-ratio_rank-Total_Gene_TPM,0.6275364800422304,0.559886796426487,100,100
KL,aliphatic_index-isoelectric_point-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned,0.6439899559645803,0.5459455416394524,100,100
KL,isoelectric_point-blsm_mut_score-ratio_rank_squared-foreignness_score-Total_Gene_TPM,0.654264868175192,0.5530548285645677,100,100
KL-Mask,aliphatic_index-hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.6535803952250299,0.5353387132627553,100,100
KL-Mask,boman-hydrophobicity-Total_Gene_TPM,0.6346217260601866,0.5257444569979525,100,100
Inv-KL,aliphatic_index-boman-hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6141202004740778,0.5209023967195923,100,100
Inv-KL,isoelectric_point-blsm_mut_score-foreignness_score,0.6022966283351933,0.548163844482845,100,100
None,isoelectric_point-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.6429985432722796,0.5565535998547776,100,100
KL,aliphatic_index-hydrophobicity-isoelectric_point-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.6363536420305538,0.533956422105572,100,100
Inv-KL,boman-hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.6142722699127572,0.5162363849492635,100,100
KL,aliphatic_index-hydrophobicity-ratio_rank_squared-foreignness_score,0.6371086279345749,0.5277718976948413,100,100
Inv-KL-Mask,isoelectric_point-dissimilarity_score-Total_Gene_TPM,0.6403146932957253,0.5372522070647422,100,100
KL-Mask,boman-hydrophobicity,0.6372302102555866,0.5226395544296966,100,100
None,hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score,0.6568353606837992,0.5338153443442346,100,100
Inv-KL,isoelectric_point-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-Total_Gene_TPM,0.624869062525086,0.543928663780863,100,100
KL,aliphatic_index-boman-hydrophobicity-blsm_mut_score-ratio_rank-EL_rank_wt_aligned,0.6343453898711601,0.5299180970306903,100,100
Inv-KL,aliphatic_index-boman-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.633707826386316,0.5335162133280599,100,100
Inv-KL-Mask,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score,0.6457861798015616,0.5262000653659356,100,100
Inv-KL,boman-hydrophobicity-isoelectric_point-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.6196543754797211,0.5210156806402015,100,100
KL,aliphatic_index-hydrophobicity-blsm_mut_score-ratio_rank,0.6441323710256418,0.5256075487862032,100,100
Inv-KL,boman-hydrophobicity-blsm_mut_score-ratio_rank-foreignness_score-Total_Gene_TPM,0.6157660257830098,0.5188321646413205,100,100
None,hydrophobicity-dissimilarity_score-blsm_mut_score-Total_Gene_TPM,0.6558978472327008,0.5275808333237039,100,100
KL,aliphatic_index-boman-isoelectric_point-dissimilarity_score-blsm_mut_score-foreignness_score,0.6325678189724827,0.5288557989765214,100,100
None,aliphatic_index-dissimilarity_score-Total_Gene_TPM,0.6437519954251146,0.5336359589120956,100,100
None,dissimilarity_score-blsm_mut_score-ratio_rank-Total_Gene_TPM,0.6697828725368464,0.567278722402473,100,100
KL,dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.6529410420599073,0.5650835058084536,100,100
None,aliphatic_index-dissimilarity_score-ratio_rank_squared-Total_Gene_TPM,0.6457202068712264,0.5464996695942533,100,100
None,aliphatic_index-boman-Total_Gene_TPM,0.6259756064123291,0.5208721044082295,100,100
None,aliphatic_index,0.6310868371452151,0.5358421756023858,100,100
None,aliphatic_index-boman-dissimilarity_score-ratio_rank,0.6437103472834287,0.5440543380992454,100,100
KL-Mask,boman-hydrophobicity-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.6369270956483865,0.526584507624215,100,100
Inv-KL,aliphatic_index-boman-hydrophobicity-ratio_rank-Total_Gene_TPM,0.6118952273848131,0.5226154830098628,100,100
Inv-KL,boman-dissimilarity_score-EL_rank_wt_aligned-foreignness_score,0.6219619913299839,0.5225609864641972,100,100
Inv-KL-Mask,aliphatic_index-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-Total_Gene_TPM,0.6410061048925869,0.5314683940831766,100,100
Inv-KL,boman-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.6373317110603596,0.5331113588756374,100,100
Inv-KL,aliphatic_index-boman-ratio_rank-foreignness_score,0.6033535329443753,0.5206502600702301,100,100
KL,blsm_mut_score-ratio_rank_squared-foreignness_score-Total_Gene_TPM,0.65298700983056,0.5544557116627554,100,100
Inv-KL-Mask,boman-hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank-foreignness_score-Total_Gene_TPM,0.6415180298356877,0.5182775315140007,100,100
Inv-KL-Mask,boman-hydrophobicity-isoelectric_point-dissimilarity_score,0.646394269341054,0.5154523750978617,100,100
Inv-KL,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-foreignness_score,0.6260667737635509,0.5282138251414857,100,100
None,blsm_mut_score-EL_rank_wt_aligned,0.6531992262407427,0.5485894732563199,100,100
None,hydrophobicity-dissimilarity_score-ratio_rank_squared-foreignness_score-Total_Gene_TPM,0.656064902039611,0.535992673096645,100,100
KL-Mask,boman-hydrophobicity-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-foreignness_score,0.6423570787122953,0.5287196535579395,100,100
KL-Mask,aliphatic_index-isoelectric_point-blsm_mut_score,0.6541761424948541,0.5303120845920278,100,100
Inv-KL,aliphatic_index-boman-isoelectric_point-blsm_mut_score-ratio_rank_squared-Total_Gene_TPM,0.6252165344525012,0.525267829303358,100,100
KL,aliphatic_index-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-foreignness_score-Total_Gene_TPM,0.635008403171163,0.5166232059175178,100,100
KL,boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-Total_Gene_TPM,0.6391571321570367,0.527201653927687,100,100
KL-Mask,boman-hydrophobicity-blsm_mut_score-foreignness_score,0.6473459237331399,0.5253194870293444,100,100
KL,boman-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-Total_Gene_TPM,0.6346536748672563,0.5362478567664516,100,100
KL-Mask,isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-foreignness_score,0.6769279692205517,0.5785493712764624,100,100
None,boman-hydrophobicity-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.6328476961620334,0.5354936700637314,100,100
Inv-KL-Mask,aliphatic_index-boman-isoelectric_point-dissimilarity_score-Total_Gene_TPM,0.6364047202984421,0.5204260112022728,100,100
KL-Mask,aliphatic_index-hydrophobicity-isoelectric_point-ratio_rank,0.6478990612287847,0.5252358394805137,100,100
None,aliphatic_index-hydrophobicity-isoelectric_point-dissimilarity_score-EL_rank_wt_aligned-Total_Gene_TPM,0.6416548270083882,0.5313249752813702,100,100
KL,hydrophobicity-dissimilarity_score-foreignness_score,0.6407272958909871,0.5228033726041766,100,100
None,aliphatic_index-hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-Total_Gene_TPM,0.6441492360932131,0.5361446956385252,100,100
KL-Mask,boman-hydrophobicity-dissimilarity_score-blsm_mut_score-Total_Gene_TPM,0.6432900417115938,0.5261577530285998,100,100
KL,aliphatic_index-isoelectric_point-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-Total_Gene_TPM,0.6420116176686611,0.5315556009728223,100,100
KL,boman-hydrophobicity-isoelectric_point-dissimilarity_score-foreignness_score-Total_Gene_TPM,0.6283067326527909,0.523279173615077,100,100
KL-Mask,aliphatic_index-boman-isoelectric_point-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned,0.6429912172055005,0.5397939838325468,100,100
Inv-KL,boman-isoelectric_point-dissimilarity_score-ratio_rank_squared-Total_Gene_TPM,0.636802935369459,0.5212418647886068,100,100
KL-Mask,boman-hydrophobicity-dissimilarity_score-ratio_rank-foreignness_score,0.6439040855633421,0.5294384839844178,100,100
None,aliphatic_index-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-Total_Gene_TPM,0.6513614854322923,0.5484265038075682,100,100
Inv-KL-Mask,aliphatic_index-hydrophobicity-dissimilarity_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.639404800362756,0.527561574185467,100,100
None,hydrophobicity-isoelectric_point-dissimilarity_score-foreignness_score,0.6483412115466388,0.5343288679697576,100,100
None,aliphatic_index-isoelectric_point-blsm_mut_score-foreignness_score,0.6422727366513222,0.5389597822203219,100,100
