weight,key,mean_auc_CEDAR,mean_auc01_CEDAR,pval_icore_CEDAR,pval_pep_CEDAR
None,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank_squared-foreignness_score-Total_Gene_TPM,0.73422176117594,0.5842596818042662,0.0010999999999999899,0.0
Inverted-KL,boman-hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-Total_Gene_TPM,0.7397155021055428,0.5901570287447224,0.0006000000000000449,0.0
KL-Mask,boman-hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.7219297380865505,0.5843799282960542,0.08250000000000002,9.999999999998899e-05
Inverted-KL-Mask,isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.6945938832045071,0.5635673177953232,0.9548,0.22340000000000004
Inverted-KL,dissimilarity_score-ratio_rank-Total_Gene_TPM,0.7234029169401639,0.5801362859492223,0.1079,0.00019999999999997797
KL-Mask,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned,0.7192886994926508,0.5849598580443461,0.14359999999999995,0.00029999999999996696
KL,boman-dissimilarity_score-ratio_rank_squared-foreignness_score,0.7272345635175647,0.5858996259887952,0.018399999999999972,0.0
KL-Mask,dissimilarity_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7147129563881174,0.570501346925229,0.3437,0.0017000000000000348
None,aliphatic_index-boman-dissimilarity_score-blsm_mut_score-ratio_rank_squared,0.7316042118441617,0.588065917189597,0.0012999999999999678,0.0
KL-Mask,aliphatic_index-boman-dissimilarity_score-ratio_rank-EL_rank_wt_aligned,0.7188351672290181,0.5871261853863311,0.15410000000000001,0.00019999999999997797
Inverted-KL,hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-foreignness_score,0.7334358770685352,0.5940081316515942,0.007600000000000051,0.0
None,boman-isoelectric_point-dissimilarity_score-foreignness_score,0.7285678057571343,0.5864492974521484,0.0032999999999999696,0.0
Inverted-KL,aliphatic_index-boman-hydrophobicity-isoelectric_point-blsm_mut_score-Total_Gene_TPM,0.7354192812269168,0.5847607270106245,0.0046000000000000485,0.0
None,hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7331465104364719,0.5859612732825176,0.0006000000000000449,0.0
KL,aliphatic_index-boman-hydrophobicity-ratio_rank_squared-foreignness_score,0.7245029672031774,0.582825392198249,0.04300000000000004,9.999999999998899e-05
KL-Mask,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-foreignness_score,0.7183566700186308,0.5887543020841894,0.18059999999999998,0.0004999999999999449
Inverted-KL,boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7334096257158083,0.5833692409269468,0.007900000000000018,0.0
Inverted-KL-Mask,isoelectric_point-blsm_mut_score-ratio_rank-foreignness_score,0.6930081298029764,0.5689763179541453,0.9693,0.2662
None,boman-blsm_mut_score,0.7294146866015455,0.5846648281628171,0.0010999999999999899,0.0
Inverted-KL,hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank-foreignness_score,0.7282741692623849,0.5929259732941882,0.02969999999999995,0.0
KL,dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned,0.7191080470315173,0.5789494824425101,0.12309999999999999,0.0
Inverted-KL,aliphatic_index-isoelectric_point-dissimilarity_score,0.7238864843994159,0.5911291970062358,0.08960000000000001,0.0
Inverted-KL,boman-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-foreignness_score,0.741043281475828,0.594180115944659,0.00019999999999997797,0.0
KL,isoelectric_point-ratio_rank_squared-foreignness_score-Total_Gene_TPM,0.724841142510925,0.5797761216243988,0.02629999999999999,0.0
KL,aliphatic_index-hydrophobicity-dissimilarity_score-ratio_rank,0.715020945109233,0.5876805764770138,0.31910000000000005,0.0008000000000000229
KL,aliphatic_index-isoelectric_point-EL_rank_wt_aligned-Total_Gene_TPM,0.7268270631557635,0.5813512977176267,0.013800000000000034,0.0
None,isoelectric_point-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned,0.7188043924291561,0.5827144280271221,0.10560000000000003,9.999999999998899e-05
KL-Mask,aliphatic_index-boman-hydrophobicity-isoelectric_point-ratio_rank,0.7152785299678942,0.5850547021020402,0.31930000000000003,0.0008000000000000229
Inverted-KL-Mask,boman-hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank,0.7039325955095974,0.5778968226758471,0.8012,0.05179999999999996
Inverted-KL,isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7294075724427632,0.5845420783877233,0.025800000000000045,0.0
KL-Mask,boman-hydrophobicity,0.7179370443703891,0.5819255890761761,0.19810000000000005,0.00039999999999995595
KL-Mask,hydrophobicity-blsm_mut_score-ratio_rank-foreignness_score-Total_Gene_TPM,0.726260912120566,0.5850170563472634,0.026800000000000046,0.0
None,boman-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.7190643310424129,0.5826134338221028,0.1401,0.0
KL,boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-Total_Gene_TPM,0.7202145443836772,0.5829869381305652,0.13870000000000005,9.999999999998899e-05
None,aliphatic_index-boman-isoelectric_point-blsm_mut_score-EL_rank_wt_aligned-foreignness_score,0.7253254696223009,0.5844806585991807,0.015499999999999958,0.0
None,aliphatic_index-hydrophobicity-ratio_rank_squared,0.7279157303073863,0.5879829961065206,0.0040999999999999925,0.0
KL-Mask,hydrophobicity-blsm_mut_score-Total_Gene_TPM,0.7300028804428574,0.5861647406544703,0.007000000000000006,0.0
KL-Mask,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.7235580547787245,0.5856053876198329,0.06330000000000002,9.999999999998899e-05
KL,aliphatic_index-boman-dissimilarity_score-blsm_mut_score-ratio_rank-foreignness_score-Total_Gene_TPM,0.7255669900970061,0.5848318230260273,0.034399999999999986,0.0
Inverted-KL,aliphatic_index-boman-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.738105273681276,0.5933492427257825,0.0008000000000000229,0.0
Inverted-KL,aliphatic_index-hydrophobicity-isoelectric_point-ratio_rank_squared-foreignness_score-Total_Gene_TPM,0.7362251698324257,0.5917651890049677,0.0026000000000000467,0.0
Inverted-KL,aliphatic_index-ratio_rank_squared-Total_Gene_TPM,0.7311009648499384,0.5853616986284802,0.015800000000000036,0.0
KL-Mask,hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank-Total_Gene_TPM,0.7230521113101872,0.5835963459306925,0.06399999999999995,9.999999999998899e-05
KL,boman-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.7213812351766314,0.5809144996081426,0.10540000000000005,9.999999999998899e-05
Inverted-KL-Mask,boman-isoelectric_point-EL_rank_wt_aligned-foreignness_score,0.7067228327741503,0.5729607550869544,0.7129,0.031200000000000006
KL-Mask,aliphatic_index-boman-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7275804084842773,0.5859888528404679,0.018000000000000016,0.0
KL-Mask,hydrophobicity-isoelectric_point-blsm_mut_score-EL_rank_wt_aligned-foreignness_score,0.7177769665066057,0.5852790084776931,0.19530000000000003,0.0004999999999999449
Inverted-KL,ratio_rank,0.7226893920377293,0.5784255392798894,0.12280000000000002,9.999999999998899e-05
KL-Mask,aliphatic_index-isoelectric_point-ratio_rank_squared-foreignness_score-Total_Gene_TPM,0.7322512392465562,0.5853496189030598,0.0013999999999999568,0.0
None,aliphatic_index-hydrophobicity-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.7247337193219714,0.5818490177418734,0.029000000000000026,0.0
Inverted-KL-Mask,hydrophobicity-EL_rank_wt_aligned-Total_Gene_TPM,0.7108163336244574,0.5787710462262238,0.5428999999999999,0.013599999999999945
KL-Mask,hydrophobicity-isoelectric_point-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.7187556657761657,0.584578635323889,0.16100000000000003,0.00019999999999997797
None,dissimilarity_score-ratio_rank_squared-foreignness_score-Total_Gene_TPM,0.7269990421073333,0.5782348396339566,0.007399999999999962,0.0
KL-Mask,aliphatic_index-hydrophobicity-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7322064250996281,0.5885779936260581,0.0019000000000000128,0.0
KL-Mask,aliphatic_index-boman-hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank_squared-foreignness_score-Total_Gene_TPM,0.7321809436541948,0.584571102860223,0.0037000000000000366,0.0
Inverted-KL,boman-isoelectric_point-dissimilarity_score,0.7365031633831594,0.5879366196629502,0.0024999999999999467,0.0
KL-Mask,aliphatic_index-hydrophobicity-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.7168877281448109,0.585051058349051,0.235,0.0004999999999999449
KL-Mask,ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7147468552048984,0.571163220763705,0.33930000000000005,0.0010999999999999899
Inverted-KL-Mask,boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned,0.7061019524685088,0.5766565604914936,0.7262,0.037799999999999945
Inverted-KL,boman-hydrophobicity-isoelectric_point-ratio_rank_squared,0.7397624354748683,0.5914649457543402,0.0006000000000000449,0.0
Inverted-KL,boman-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned,0.7340871998072829,0.5897925723578205,0.005499999999999949,0.0
KL,aliphatic_index-hydrophobicity-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned,0.7242826871613995,0.5888784351029919,0.03380000000000005,0.0
KL-Mask,Total_Gene_TPM,0.7151643136129093,0.5631111480082448,0.31610000000000005,0.0010999999999999899
Inverted-KL,hydrophobicity-isoelectric_point-ratio_rank-EL_rank_wt_aligned,0.7300709576278024,0.5888717103831005,0.017299999999999982,0.0
KL,hydrophobicity-isoelectric_point-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.7198105018380019,0.5826261328625867,0.13219999999999998,0.00019999999999997797
KL,aliphatic_index-boman-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank_squared,0.7265804076273275,0.5857064952530955,0.02310000000000001,0.0
Inverted-KL,isoelectric_point-ratio_rank_squared-Total_Gene_TPM,0.7295653800364161,0.5825230344529457,0.02729999999999999,0.0
None,isoelectric_point-dissimilarity_score-ratio_rank_squared-foreignness_score-Total_Gene_TPM,0.7274768186416395,0.5771567130250779,0.005800000000000027,0.0
KL-Mask,hydrophobicity,0.7159039338021673,0.5835807609698205,0.27470000000000006,0.0004999999999999449
Inverted-KL-Mask,boman-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7112643557177035,0.5721473156189664,0.5222,0.0131
KL,aliphatic_index-boman-hydrophobicity-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.7251341396906165,0.5862516102134637,0.031399999999999983,0.0
Inverted-KL,boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-Total_Gene_TPM,0.7362522469643451,0.5843351193568224,0.0033999999999999586,0.0
Inverted-KL-Mask,aliphatic_index-boman-isoelectric_point-ratio_rank-foreignness_score-Total_Gene_TPM,0.714564613813248,0.5763825378615574,0.3892,0.0048000000000000265
None,hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.7194736792043411,0.5901245223997941,0.11229999999999996,0.0
Inverted-KL-Mask,aliphatic_index-boman-hydrophobicity-isoelectric_point-ratio_rank,0.704511555335432,0.5775970547953053,0.7863,0.04720000000000002
KL-Mask,aliphatic_index-hydrophobicity-dissimilarity_score-blsm_mut_score-Total_Gene_TPM,0.7281983027052004,0.5867877007040186,0.016100000000000003,0.0
Inverted-KL,boman-hydrophobicity-blsm_mut_score-EL_rank_wt_aligned-foreignness_score,0.7339704922329342,0.5847120244631565,0.005099999999999993,0.0
Inverted-KL-Mask,aliphatic_index-isoelectric_point-dissimilarity_score-foreignness_score,0.7004812193675884,0.5761666974859585,0.8853,0.09570000000000001
KL-Mask,aliphatic_index-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.7244520506504111,0.5839224773699272,0.03520000000000001,0.0
Inverted-KL,aliphatic_index-boman-hydrophobicity-blsm_mut_score-ratio_rank_squared-foreignness_score,0.7365045221338089,0.5890774119749204,0.0024999999999999467,0.0
KL-Mask,hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank_squared-Total_Gene_TPM,0.7305560049620168,0.5899256714577318,0.005199999999999982,0.0
KL-Mask,hydrophobicity-isoelectric_point-dissimilarity_score,0.7178466893275344,0.5911919559527506,0.19020000000000004,0.0006000000000000449
Inverted-KL-Mask,aliphatic_index-boman-hydrophobicity,0.7066671953089322,0.5761475914153029,0.7135,0.02849999999999997
KL-Mask,aliphatic_index-hydrophobicity-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.7235820309909976,0.5819328837384807,0.05449999999999999,9.999999999998899e-05
None,hydrophobicity-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.728986829294984,0.5824760421239884,0.005099999999999993,0.0
None,boman-hydrophobicity-blsm_mut_score-ratio_rank_squared,0.7311439994666196,0.5821578369145568,0.0021999999999999797,0.0
Inverted-KL,boman-isoelectric_point-blsm_mut_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7392782014615578,0.5858456030382526,0.0006000000000000449,0.0
None,aliphatic_index-boman-hydrophobicity-blsm_mut_score-ratio_rank_squared,0.729404806955553,0.5830009891492578,0.0043999999999999595,0.0
None,boman-isoelectric_point-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7308524011078669,0.5786302928988827,0.0018000000000000238,0.0
Inverted-KL,isoelectric_point-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.725787663805,0.5779214491260513,0.06120000000000003,9.999999999998899e-05
None,aliphatic_index-boman-hydrophobicity-dissimilarity_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7284322739888213,0.581177862101303,0.009800000000000031,0.0
Inverted-KL-Mask,boman-blsm_mut_score,0.7102297842840399,0.5745824042186864,0.5666,0.01529999999999998
None,hydrophobicity-dissimilarity_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7299603285738948,0.5872811778003152,0.0027000000000000357,0.0
KL-Mask,boman-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7324080045828781,0.5850553170165507,0.0026000000000000467,0.0
KL,aliphatic_index-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-Total_Gene_TPM,0.7273654647199104,0.5814292917983075,0.011700000000000044,0.0
None,aliphatic_index-dissimilarity_score-Total_Gene_TPM,0.7278761600332304,0.5864739109712411,0.0040999999999999925,0.0
None,aliphatic_index-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-foreignness_score,0.725219199991686,0.5876792438637203,0.014000000000000012,0.0
Inverted-KL-Mask,hydrophobicity-blsm_mut_score-foreignness_score-Total_Gene_TPM,0.7187296772181144,0.5795287560320649,0.243,0.0020999999999999908
Inverted-KL,dissimilarity_score-blsm_mut_score-ratio_rank-foreignness_score,0.7217037422907244,0.5837733425165473,0.14380000000000004,9.999999999998899e-05
Inverted-KL,isoelectric_point-dissimilarity_score-ratio_rank-foreignness_score,0.7220738713565107,0.5845939633622548,0.13290000000000002,9.999999999998899e-05
None,boman-blsm_mut_score-EL_rank_wt_aligned,0.7275982210287176,0.5863323684725041,0.0040999999999999925,0.0
KL,ratio_rank,0.7139023416189875,0.5761381379503596,0.3691,0.0012999999999999678
KL-Mask,aliphatic_index-dissimilarity_score-ratio_rank-EL_rank_wt_aligned,0.713745201931335,0.5845776389663015,0.38260000000000005,0.0010999999999999899
KL,isoelectric_point-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.7119668075016761,0.5772021127557593,0.492,0.0024999999999999467
KL-Mask,boman-isoelectric_point,0.7192243895637963,0.5793627233884615,0.1382,0.00039999999999995595
KL,aliphatic_index-boman-hydrophobicity-dissimilarity_score,0.7201860804596215,0.5856652611087834,0.1199,9.999999999998899e-05
KL-Mask,aliphatic_index-boman-isoelectric_point-blsm_mut_score-ratio_rank_squared-foreignness_score,0.7280909481632246,0.587239290255908,0.010700000000000043,9.999999999998899e-05
Inverted-KL,aliphatic_index-boman-hydrophobicity-blsm_mut_score-ratio_rank_squared-Total_Gene_TPM,0.7382792419656814,0.5885664099100183,0.0014999999999999458,0.0
KL-Mask,hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank,0.7132011683880474,0.5857964354540768,0.4224,0.0021999999999999797
Inverted-KL,aliphatic_index-boman-hydrophobicity-dissimilarity_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7341722668370171,0.5843288587015765,0.005199999999999982,0.0
None,boman-isoelectric_point-dissimilarity_score-ratio_rank,0.7227058740436826,0.5864821450650582,0.038799999999999946,0.0
KL,aliphatic_index-blsm_mut_score-foreignness_score,0.7236383962265576,0.586885211060575,0.042300000000000004,0.0
KL-Mask,aliphatic_index-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.7171533616494244,0.5884810303095234,0.21589999999999998,0.00029999999999996696
Inverted-KL,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-foreignness_score,0.7271087582913257,0.5868648503896751,0.045399999999999996,0.0
KL,boman-hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank-foreignness_score-Total_Gene_TPM,0.7186139091315236,0.5815252460570504,0.19010000000000005,0.00019999999999997797
KL-Mask,aliphatic_index-boman-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned,0.724493093723969,0.5876009238044724,0.039000000000000035,9.999999999998899e-05
KL,aliphatic_index-boman-isoelectric_point-blsm_mut_score-Total_Gene_TPM,0.7307219173356962,0.5831780263580816,0.005600000000000049,0.0
Inverted-KL-Mask,blsm_mut_score,0.6894951773335913,0.5636537031236981,0.985,0.3651
Inverted-KL-Mask,aliphatic_index-boman-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned,0.7077400508902554,0.5769628020341057,0.6687000000000001,0.024900000000000033
KL-Mask,boman-isoelectric_point-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.7162648080831208,0.5825184480871421,0.26959999999999995,0.0010999999999999899
None,hydrophobicity-dissimilarity_score-ratio_rank-foreignness_score-Total_Gene_TPM,0.7258986379550917,0.5857209256030628,0.017900000000000027,0.0
KL,aliphatic_index-isoelectric_point-blsm_mut_score-EL_rank_wt_aligned-foreignness_score,0.7215864382063022,0.5841028679086179,0.06789999999999996,0.0
Inverted-KL-Mask,aliphatic_index-hydrophobicity-isoelectric_point-dissimilarity_score,0.7061144263159452,0.5839720099282779,0.7338,0.03059999999999996
